entity_text,base_url,subdiv_name_proper,rayon_name_proper,oblast_name_proper,n
karaganda-osakarovka-shiderti,https://www.gov.kz/memleket/entities/karaganda-osakarovka-shiderti,Шидертинский сельский округ,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-zhuldyz,https://www.gov.kz/memleket/entities/karaganda-osakarovka-zhuldyz,сельский округ Жұлдызший,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-akbulak,https://www.gov.kz/memleket/entities/karaganda-osakarovka-akbulak,сельский округ Акбулак,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-saryozek,https://www.gov.kz/memleket/entities/karaganda-osakarovka-saryozek,сельский округ Сарыозек,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-trudovoi,https://www.gov.kz/memleket/entities/karaganda-osakarovka-trudovoi,Трудовой сельский округ,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-karatormar,https://www.gov.kz/memleket/entities/karaganda-osakarovka-karatormar,Каратомарский сельский округ,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-nikolaev,https://www.gov.kz/memleket/entities/karaganda-osakarovka-nikolaev,Николаевский сельский округ,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-rodnikov,https://www.gov.kz/memleket/entities/karaganda-osakarovka-rodnikov,Родниковский сельский округ,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-ozernyi,https://www.gov.kz/memleket/entities/karaganda-osakarovka-ozernyi,Озёрный сельский округ,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-kundyzdy,https://www.gov.kz/memleket/entities/karaganda-osakarovka-kundyzdy,Кундуздинский сельский округ,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-batpakti,https://www.gov.kz/memleket/entities/karaganda-osakarovka-batpakti,Батпактинский сельский округ,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-mirnyi,https://www.gov.kz/memleket/entities/karaganda-osakarovka-mirnyi,Мирный сельский округ,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-sunkar,https://www.gov.kz/memleket/entities/karaganda-osakarovka-sunkar,сельский округ Сункар,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-sadovyi,https://www.gov.kz/memleket/entities/karaganda-osakarovka-sadovyi,сельский округ Садовый,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-molodezhny,https://www.gov.kz/memleket/entities/karaganda-osakarovka-molodezhny,посёлок Молодежный,Осакаровский район,Карагандинская область,1
karaganda-osakarovka-niyaz,https://www.gov.kz/memleket/entities/karaganda-osakarovka-niyaz,сельский округ Нияз,Осакаровский район,Карагандинская область,1
kostanai-lisakovsk-oktyabr,https://www.gov.kz/memleket/entities/kostanai-lisakovsk-oktyabr,посёлок Октябрьский город Лисаковск,NA,Костанайская область,1
kostanai-rudnyi-kashar,https://www.gov.kz/memleket/entities/kostanai-rudnyi-kashar,Качарская поселковая администрация город Рудный,NA,Костанайская область,1
kostanai-rudnyi-gornyack,https://www.gov.kz/memleket/entities/kostanai-rudnyi-gornyack,посёлок Горняцкий акимат город Рудный,NA,Костанайская область,1
kostanai-arkalyk-molodezhnyi,https://www.gov.kz/memleket/entities/kostanai-arkalyk-molodezhnyi,Молодёжный сельский округ город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-uzhtobe,https://www.gov.kz/memleket/entities/kostanai-arkalyk-uzhtobe,села Уштобе город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-ashutasty,https://www.gov.kz/memleket/entities/kostanai-arkalyk-ashutasty,Ашутастинский сельский округ город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-koktau,https://www.gov.kz/memleket/entities/kostanai-arkalyk-koktau,села Коктау город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-ekidin,https://www.gov.kz/memleket/entities/kostanai-arkalyk-ekidin,села Екидин город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-furmanov,https://www.gov.kz/memleket/entities/kostanai-arkalyk-furmanov,села Фурманово город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-kaiyndy,https://www.gov.kz/memleket/entities/kostanai-arkalyk-kaiyndy,Каиндинской сельский округ город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-angar,https://www.gov.kz/memleket/entities/kostanai-arkalyk-angar,села Ангарское город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-selinnoe,https://www.gov.kz/memleket/entities/kostanai-arkalyk-selinnoe,села Целинный город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-vostochnyi,https://www.gov.kz/memleket/entities/kostanai-arkalyk-vostochnyi,Государственное учреждения села Восточное город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-rodina,https://www.gov.kz/memleket/entities/kostanai-arkalyk-rodina,Родинский сельский округ город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-jalgyztal,https://www.gov.kz/memleket/entities/kostanai-arkalyk-jalgyztal,села Жалгызтавший город Аркалык,NA,Костанайская область,1
kostanai-arkalyk-zhanakala,https://www.gov.kz/memleket/entities/kostanai-arkalyk-zhanakala,села Әбдіғаппар хан город Аркалык,NA,Костанайская область,1
